a man is standing on a board in the water,[sep],
A ;lot of colorful articles are laid out on a white sheet.,[sep],
A man with a beard and glasses standing behind a little boy.,[sep],
Two people are standing in a motorboat holding rope extending from a wall.,[sep],
A couple of suitcases are stacked on top of one another outside of a building.,[sep],
Many people walk in the rain with umbrellas,[sep],
Some people are eating outdoors at a cafe at night.,[sep],
The elephant is in the water by himself outside.,[sep],
A photograph of an individual being taken in this picture.,[sep],
a woman holding an umbrella and walking down the street,[sep],
A man smiling at the camera taking a selfie,[sep],
A couple of politicians sitting at a table with pens in their hands.,[sep],
A light brown horse carrying baggage around the saddle.,[sep],
A plethora of boats sitting in the ocean just off the shore.,[sep],
a couple of people pose in front of a limo,[sep],a couple of limo pose in front of a people.
A number of people dressed in business attire at a conference.,[sep],
A couple of boats traveling down a river.,[sep],
Two men dressed in suits talking and discussing something.,[sep],
Two children in dress clothes smiling for a photo.,[sep],
A man with a tie and a shirt.,[sep],
A pinstripe suit jacket with a burgundy tie,[sep],
A black and white dog is standing in the yard.,[sep],
A man wearing a hat is carrying an umbrella,[sep],
Elephants are being ridden by people holding flags,[sep],
Men stand with their arms crossed on a crowded bus.,[sep],
A group of elephants near a river and grass,[sep],
a couple of elephants are standing in a large field,[sep],
A man and a women go towards a crowd with their carry on luggage.,[sep],
a horse grazes on some green grass,[sep],
A couple of women standing next to a clock.,[sep],
A tourist braces herself in the howdah as she rides an elephant through a river.,[sep],
There are dogs on the grass and pavement with leashes.,[sep],
A woman standing in front of a lake holds a briefcase behind her back.,[sep],A woman holds in front of a lake standing a briefcase behind her back.
A man putting his tie on in a hotel room,[sep],
A woman carrying a red umbrella crossing the street.,[sep],A woman crossing a red umbrella carrying the street.
A man in a suit and bow tie.,[sep],
A man who is putting on a tie.,[sep],
a woman wearing a tie holding onto an almost empty beer,[sep],
A couple of elephants walking down a street a,[sep],
A boy rides a suitcase while walking with two people.,[sep],
A man lies on the sidewalk next to some luggage.,[sep],
Old man holding an umbrella stuck in a tree.,[sep],
a bunch of beach chairs all in a row,[sep],
A crowd of people are gathered around a large rectangular table.,[sep],
An elephant with tusks stands in some tall brush.,[sep],
Two puppies that are playing with each other.,[sep],
The boot is inside of a pink suitcase.,[sep],
A person has a camera set up on a tripod.,[sep],
A person is standing with an umbrella in front of tbeir face.,[sep],
A few boats floating in the water with no one in them,[sep],
A man holding a bible while wearing a green neck tie.,[sep],
"A table that has a pink hardcase carrier on it, along with several smaller containers.",[sep],
a cute baby wearing a giant black bow tie,[sep],
An elephant and calf walking side by side on the savannah.,[sep],
The President fixing the tie of one of two men he is with.,[sep],
Two people who are sitting on the back of an elephant.,[sep],
a big brown elephant standing there in  the grass.,[sep],
People in the water at the ocean and a boat,[sep],
Two boats in a river with tall buildings on land.,[sep],
A group of large and small elephants in a grass field together with white birds around them.,[sep],
this is a sculpture of a seal with a hat,[sep],
A baby elephant getting a sip of water with its trunk.,[sep],
A young girl standing in her room posing for a picture.,[sep],
The cars are parked on the side of the street.,[sep],
an elephant walking away from some other elephants,[sep],
a statue of a person riding a horse,[sep],
Old luggage stacked on top of each other with picnic basket on top.,[sep],
A large wooden boat sitting on top of a field.,[sep],
A group of people standing around in a farmers market.,[sep],
Umbrellas and chaise lounges on the sand near a beach.,[sep],
some people are riding an elephant and some bushes and trees,[sep],
a big bird sits under neath an open umbrella,[sep],
A boat filled with passengers in a body of water,[sep],
a icebox that has a cat on top of it,[sep],
An orange cat lounges on top of a refrigerator.,[sep],
A stack of antique looking suitcases by a tree.,[sep],
An elephant standing on a field by a bird and water.,[sep],
People fishing and enlarge Mountainlake with trees lining the shoreline,[sep],
A woman holds a red umbrella in the rain.,[sep],
A black and white is laying near a white keyboard.,[sep],
a big group of people that are standing out side of a house,[sep],
a dog on a field with a frisbee in its mouth,[sep],
A bunch of umbrellas overlooking the ocean at a beach.,[sep],
A man in a full black mask reads a business magazine.,[sep],
"It is cold and snowy, as the passenger leaves the Finnish airport",[sep],
A woman walking with a colorful umbrella under a tall tree.,[sep],
An umbrella with a cover near a small pond.,[sep],
Several boats sitting in the water near each other.,[sep],
An open front tent with a camping table and chairs set up in it in front of a pond.,[sep],
a man rides a cart being pulled by a horse,[sep],
a group of people stand on the beach,[sep],
a boat that is floating around in some water,[sep],
A woman looks behind her as she pulls her suitcases through the terminal.,[sep],
A small dog poses near a laptop computer.,[sep],
A horse drawn carriage being driven across the countryside.,[sep],
A man holding a flying disc in a park.,[sep],
a grizzly bear fishing in a woodland stream,[sep],
Two bananas and an apple on a plate.,[sep],
A wooden shoe turned into a sailboat for art.,[sep],
A dog sitting in some grass looking at something.,[sep],
A boy in blue throwing a frisbee to another boy in blue.,[sep],
Two people tending to a small zebra on an animal backlot.,[sep],
A dog taking a nap wedged in the couch.,[sep],
A group of horses eating in a field.,[sep],
Two older women ride horses through a field.,[sep],
The inside of a wooden cabin is being moved into.,[sep],
a baseball player swings a bat at a ball,[sep],
A table filled with a variety of fresh fruits and vegetables.,[sep],
A zebra standing under a tree on top of a dirt ground.,[sep],
A boy preparing to throw a novelty flying disk.,[sep],
"Wild bears roam freely on a green, rocky mountain.",[sep],
A large dog chasing a frisbee on a dirt road next to a tree.,[sep],
A group of men riding horses while holding state of Texas flags.,[sep],
a black bear is sleeping in a hamoc,[sep],
A group of zebras standing in a field.,[sep],
Five zebras standing in a field of tall wheat.,[sep],
A small black bear sleeping in a hammock.,[sep],
a woman standing on a horse as it runs across an arena,[sep],
A polar bear in a body of water.,[sep],
An animal lawn ornament is placed in an area with three lighting columns.,[sep],
A dog jumps up to catch a frisbee.,[sep],
a zebra looking off into the distance behind a wire fence,[sep],
Three bears swimming in the water near a waterfall.,[sep],
The polar bears are fighting in the water.,[sep],
A computer with dual monitors on a wooden desk.,[sep],
A herd of zebra standing next to a stone pillar,[sep],
A cute little girl riding a skate board down a street next to tall buildings.,[sep],
A zebra stands calmly by itself during the daytime.,[sep],
A man holding a camera while driving a car next to zebra.,[sep],
A dog is curled up among the blankets on the bed.,[sep],
A WOMAN IS GROOMING HER DOG ON THE GRASS,[sep],
A small dog playing with a frisbee in the snow.,[sep],
A dog walking next to people on a busy city street.,[sep],
A brown bear standing on top of a rock on a rocky hillside.,[sep],
A herd of zebras at a feeding tray in the shade,[sep],
A dog is playing with a toy in the snow,[sep],
Two zebras standing next to each other in a zoo enclosure.,[sep],
A polar bear is cocking its head to the side,[sep],
A collage of black and white dogs and a grassy area,[sep],
A large zebra is walking in a field.,[sep],
A baseball player reaching to catch a ball while on base,[sep],
A close up of a wet dog running along the beach.,[sep],
A man passing a frisbee underneath his leg,[sep],
Some people that are playing in a frisbee game.,[sep],
A group pf zebras are heading up a hilly plain.,[sep],
a bear in a shallow body of water,[sep],
some bananas hanging from a rope by some metal racks,[sep],
A polar bear swimming in the water with a blue ball.,[sep],
Two dogs outside in a field of grass with a frisbee.,[sep],
Some animals that are in the dirt together.,[sep],
A baseball scene in progress with the player sliding to home plate.,[sep],
Two people in costumes feeding each other fruits.,[sep],
"A pineapple, mangoes, bananas, and other tropical fruit are arranged on a table.",[sep],
There are some slices of apple and banana on a cutting board,[sep],
A boy riding a horse on the beach.,[sep],
A dog holding a yellow and blue frisbee in it's mouth.,[sep],
A dog sitting at a window looking out at the street,[sep],
A young boy hanging from four yellow poles.,[sep],
A man holding a tennis racquet on a tennis court.,[sep],
A skier in gear fixing his hands and gloves,[sep],
A horse is standing next to a wooden fence.,[sep],
A baseball player about to hit a baseball during a game.,[sep],
Four zebras are grazing in a grassy enclosure.,[sep],
Seven horses graze on grass on a sunny day.,[sep],
A baseball batter stands at home base in front of a crowd.,[sep],
"An adult zebra is standing close to a younger, smaller zebra.",[sep],
Two zebras in an enclosure walking a dirt path.,[sep],
A dog with it's tongue out in the snow.,[sep],
A dog running with a Frisbee in its mouth .,[sep],A Frisbee running with a dog in its mouth .
A horse resting in grass with trees in the background.,[sep],
A group of people are sitting on chairs around a table.,[sep],
a person with eye glasses sleeping with a dog,[sep],
People are holding food next to a cage with animals.,[sep],
A man riding skis down a snow covered ski slope.,[sep],
A horse tied up outside a cafe in San Juan Capistrano,[sep],
An arm is holding an orange in a baseball mitt.,[sep],
"A container filled with orange, apple and berry slices.",[sep],
A giraffe standing in a field eating grass and plants.,[sep],
Two teenagers are playing with a Frisbee in a field.,[sep],
Some zebras grazing on the green and looking back.,[sep],
an image of two people playing outside with cups,[sep],
A nearded man bending to kiss a black horse.,[sep],
Several zebras stand near each other while lush vegetation is behind them.,[sep],
"A dog laying in a bed, covered up, with white and black bed sheets, while a cat is standing besides.",[sep],"A white dog stands in a bed, covered up, with black bed sheets, while a cat is laying besides."
three horses are resting on the muddy ground.,[sep],Five horses are resting on the muddy ground.
The horse has stopped in front of the castle.,[sep],
A dog sleeping on the carpet under a bed.,[sep],
A carriage carrying several people is being pulled by two horses.,[sep],
A big brown wet bear after taking a bath in the river.,[sep],
A computer sits on a table with other various items.,[sep],
A colorful horse cart in animation on the street.,[sep],
A man holding a rope and wearing a life jacket while water skiing.,[sep],
Bunches of bananas are hanging from a pole.,[sep],
A little girl is standing in a grassy area as she launches a frisbee in the air.,[sep],
A brown horse grazing in its fenced in pen.,[sep],
The small leashed dog sits on the wood floor.,[sep],
A zebra is standing near grass and trees.,[sep],
A woman holding onto a statue of a brown bear.,[sep],
A dog jumping into the water off a dock after a man throws it.,[sep],
A black and white dog laying on top of a grassy field next to a pink and black frisbee.,[sep],
A person laying on the ground holding a frisbee.,[sep],
Three people on a field with a frisbee in the air and trees.,[sep],
A group of zebras and a water buffalo in a grassy area.,[sep],
There are many people on a field playing with a frisbee,[sep],
Horses graze on grass with blue sky in the background.,[sep],
Large bear on the side of a stream in a rocky area.,[sep],
A brown dog with a plastic coffee cup on his head.,[sep],
A black and white dog laying on a floral bedspread.,[sep],
A man rides down the street in a horse drawn carriage.,[sep],
A young woman enjoying a casual game of Frisbee on a sandy beach.,[sep],
A horse standing in a corral appears to be laughing.,[sep],
a man is riding on a horse at the beach,[sep],
A group of people riding horses on top of a cement road.,[sep],
a row of apples and oranges on a window,[sep],
A brown and white dog has his nose to the grass near a white Frisbee.,[sep],
a zebra in a field next to bushes,[sep],
A man wearing blue and green throwing a white frisbee,[sep],A man wearing  green and white throwing a blue frisbee.
A man stands on the sidewalk while a horse pulls a car through the street.,[sep],
A lone horse is grazing on grass next to a group of horses.,[sep],
A group of horses in a pasture with clouds in background.,[sep],
A dog on a leash in front of a brick building.,[sep],
"Green apples, lemons and oranges are in a sink.",[sep],
Two zebras spend time together in a grassy area,[sep],
"A light colored bear waling in a field with flowers, rocks and grass.",[sep],
A table topped with a tray and a glass of wine on top of it.,[sep],
A black and white horse standing in a meadow.,[sep],
young zebras grazing through a yellow grassy field,[sep],
Dog's running in a yard chasing after frisbee,[sep],
A young man throwing a ball with man watching.,[sep],
A man tossing a frisbee on a lush green field.,[sep],
A person dives for the Frisbee during a game.,[sep],
A couple of men leaping into the air to catch a frisbee.,[sep],
A zebra grazing grass with a wooden fence behind it,[sep],
A person rides a horse alone on the beach.,[sep],
A group of zebra drinking at a water hole on dry planes.,[sep],
A horse hitched up to a wagon that has a driver in the front of it,[sep],
A zebra standing in an open field with a bird in  the background.,[sep],
Some zebras are standing in the middle of a grassland.,[sep],Some grassland are standing in the middle of a zebras.
Two young men in shirts and shorts playing frisbee.,[sep],
Two brown dogs and one black dog laying on a bed.,[sep],
A group of men in a field playing frisbee,[sep],
A person on a grass field with a Frisbee.,[sep],
A large fruit market with signs showing prices,[sep],
A man chasing after a white horse on a lush green hillside.,[sep],
A person on a horse in a dirt field.,[sep],
A zebra is standing on green grass with an antelope in the distance.,[sep],
A brown and white dog sitting on a couch with a partially concealed man.,[sep],A brown and white man sitting on a couch with a partially concealed dog.
A herd of zebra visiting a watering hole together,[sep],
A horse that is pulling a carriage with people inside.,[sep],
a male in a white and black shirt is riding a brown horse,[sep],
"A market with carriages, people shopping and vendors.",[sep],
A man in a field with a Frisbee.,[sep],
A zebra standing next to a very tall building.,[sep],
a group of pretty colorful flowers sitting in a bootie shaped vase,[sep],
A group of horses in grassy field next to clouds.,[sep],
a number of zebras on a dirt ground behind a fence,[sep],
"A zebra grazing outside with dirt, grass and shrubs.",[sep],
Many horseback riders line up at the shore of a beach at sunrise.,[sep],Many horseback riders line up at the shore of a beach at sunset.
a horse drawn carriage being drove on a cobblestone road.,[sep],
A black animal laying on the ground in front of a mirror.,[sep],
Two black and one white horses stand in the grass.,[sep],
A black bear is sitting on a wooden platform.,[sep],
Some zebras are standing in a field of dry grass.,[sep],
A person throws a frisbee on the field.,[sep],
a big bear stands on a platform in the middle of trees,[sep],
A person guiding a horse that someone else is riding,[sep],
There is only one piece of fruit on the plate.,[sep],
A polar bear laying on his back half on snow.,[sep],
a huge group of skiers in a marathon,[sep],
A dog lying playfully on a fabric couch.,[sep],
A red cup has broccoli and is next to a banana.,[sep],
A purple frisbee is shown flying high above the sand.,[sep],
A couple of men riding on the backs of horses on a  dirt field.,[sep],
A man holding a frisbee in a park in front of a tent,[sep],
A lot of horses are marching on the street.,[sep],
There are plenty of fresh fruit and vegetables left out on the table.,[sep],
A brown and white horse with a man in a black suit in the background.,[sep],
A man gets high in the air as he throws a frisbee.,[sep],
A black and brown dogs lays his head on a pillow on a bed.,[sep],
A young guy holding up his arms in a field of people.,[sep],
A man on a horse looking over the valley,[sep],
three horses in a field near some bushes,[sep],
A zebra who is laying down in the dirt on a hill.,[sep],
Two zebras eating grass under trees and behind a fence.,[sep],
A Shetland sheep dog with a frisbee in it's mouth.,[sep],
A group of zebra standing on top of a snow covered ground.,[sep],
Three zebra standing near a stream two are taking a drink.,[sep],
Horse-drawn carriages riding down a path in the snow.,[sep],
A couple of zebra walking across a dirt road.,[sep],
A bear is walking around some trees in the wilderness.,[sep],
A bowl of oranges and other fruits piled on top of each other.,[sep],
A woman posing for a picture with a zebra in the background.,[sep],
The woman is playing Frisbee in the field.,[sep],
The man is skiing down the hill as fast as he can.,[sep],
People riding horses up a rocky trail with trees on both sides.,[sep],
A Polar Bear is caring for her cubs at the zoo.,[sep],
a horse that has some kind of buggy on the back of it,[sep],
A puppy in the parking lot holding a frisbee in his mouth.,[sep],
A man leaning on a fence looking back at a boat on the water.,[sep],
A puppy is smelling roses in a vase.,[sep],
Three zebras grazing in some tall grasses in the savannah,[sep],
An elderly woman smiling while cross country skiing.,[sep],
Dog wearing a shirt putting its foot on top of a laptop.,[sep],
a little dog with a sweater while sitting  on the bed,[sep],
Outdoor market with lots of fruits on the side of the road.,[sep],Outdoor road with lots of fruits on the side of the market.
A woman riding on the back of a brown and white horse.,[sep],
The dogs are playing together out in the yard.,[sep],
Two people on horses with one horse drinking from a trough,[sep],
A person in the air water skiing in a lake.,[sep],
A room that has a cut out of a bear on two legs.,[sep],
A very cute brown horse sticking its head out a window.,[sep],
A man that is holding a bat standing in the dirt.,[sep],
A woman riding on the back of a brown horse on a  field.,[sep],
A couple of horses pulling a carriage with a driver on it.,[sep],
Back of boy after throwing frisbee to girl across the yard,[sep],
a woman is out in the snow on her cell phone,[sep],
A person walking a dog down the middle of a road with trees and grass on both sides of the empty road.,[sep],
a polar bear laying down on a rock and snow,[sep],
"A fruit basket with grapes, apples, plums, oranges and banana's.",[sep],
a black and brown bear in some water grass and trees,[sep],
A man laying down on the bed with a headboard behind him.,[sep],
There is a bear walking through the woods.,[sep],
A woman doing a cartwheel while holding a yellow frisbee.,[sep],
A group of young people engaged in a sporting competition on a grassy field.,[sep],
A brown horse is being petted on the nose.,[sep],
a couple of baseball players are in a field,[sep],
A young man swinging a baseball bat over home plate.,[sep],
A guy wearing full clothing and  carrying skis walks into the water.,[sep],
A dog sleeping on a dog bed on the floor,[sep],
A baseball game showing a player taking a lead off of first base.,[sep],
a dog is visible in the reflection of a mirror,[sep],
A couple of zebra grazing on a green field.,[sep],
The room is filled with remarkable items well suited.,[sep],
A zebra walking down the street during the day.,[sep],
Men are riding brown horses in a row formation.,[sep],
A couple of officers riding on the back of the horses.,[sep],
A guy is about to catch a frisbee from mid air.,[sep],
Person wearing black sports shoes with blue markings and shoe laces standing on skateboard.,[sep],
Two women engage each other in a game of ultimate frisbee.,[sep],
A very young horse nursing from its mother.,[sep],
A herd of zebra walking across a dry grass field.,[sep],
A dog laying on a blanket in the sunshine.,[sep],
A horse walking across a dry grass field.,[sep],
A couple of baseball players sitting and standing on a field.,[sep],
"A picture of two people on a tractor filled with hay, shed and two horses.",[sep],
Two zebras standing around while a third zebra drinks from a pond.,[sep],
A lioness bites at the neck of a zebra as she takes it down.,[sep],
Three dogs standing on a sidewalk near benches.,[sep],
A woman in a safety vest near a horse,[sep],
A girl attempting to catch a flying frisbee,[sep],
A catcher in a baseball game is trying to get a player out.,[sep],
A dog lying on a pillow on a mattress top,[sep],
Two boys stand on sand dunes and play Frisbee.,[sep],
there are children playing a game of baseball,[sep],
Two policemen ride atop horses in a city.,[sep],
A man standing at a podium with a microphone throws Frisbees to a crowd.,[sep],
A man throwing a frisbee across a barren dirt field.,[sep],
a pitcher leaning over after throwing a ball,[sep],
A herd of zebra are grazing in a green field.,[sep],
Two dogs with one sitting on a rug and another one in a dog bed,[sep],
A person sitting at a table and a horse looking over a fence.,[sep],
Zebras out in the wild on a sunny day,[sep],
Three men look intently at a Frisbee flying in the air.,[sep],
A brown horse pulling a family in a sled.,[sep],
A man in an orange shirt plays Frisbee.,[sep],
A boy holds a Frisbee as a girl stands next to him.,[sep],
A couple of men standing next to each other on a field.,[sep],
a man holding a frisbee high into the air,[sep],
A brown and white zebra is in tall grass grazing.,[sep],
A brown horse walking across a field while pulling a cart.,[sep],
A baseball payers swinging a bat with the number 754 beside him and a crowd of people behind.,[sep],
A dog looking at it's reflection in front of a mirror.,[sep],
The horse and his rider are colorfully dressed for the parade.,[sep],
Two men who are standing in the dirt.,[sep],
A large black bear walking across a lush green forest.,[sep],
A hipster holding a white frisbee while wearing sunglasses.,[sep],
A person riding skis on top of a snow covered slope.,[sep],
Two zebras standing and staring at the camera,[sep],
A crowd is watching a man on snow skis.,[sep],
Group of horses and their riders traveling through a path in forest.,[sep],
A herd of horses standing in a dirt horse coral.,[sep],
a young black and white zebra walking on a grassy area near lamas,[sep],
a woman looking at some fruit for sale,[sep],
An adult and two children cross country ski through the snow.,[sep],
A group of zebras are standing together in the grass.,[sep],
"A young woman, dressed in black,  holding a banana.",[sep],
An old picture of a group of people standing in the snow getting ready to ski.,[sep],
A dog that is sticking its head out the window.,[sep],
The brown dog is lying on the leather easy chair.,[sep],
A bunch of bananas and apples that have a knife near it.,[sep],
A signed baseball glove with a base ball in it.,[sep],
A person holding a frisbee with the word Radical on it.,[sep],
A man throwing a frisbee in a field of green grass.,[sep],
A couple of young males playing a game of Frisbee.,[sep],
two horses eating grass in a sunny field,[sep],
A group of horses that are standing by a stable.,[sep],
two brown grizzly bears standing among some trees,[sep],
A pitcher pitching a baseball from the pitchers mound.,[sep],
a brown black and white dog and a black frisbee,[sep],
two grizzly bears one has caught a fish on the falls,[sep],
A black bear is standing on a grassy rock.,[sep],
A baseball player just got through pitching the ball.,[sep],
two people in a field playing frisbee,[sep],
A black bear walking across a river with rocks.,[sep],
A herd of zebra laying on top of a cement ground.,[sep],
a couple of zebras sit on a beach,[sep],
fruit lays on top of a broken bowl on a table,[sep],
A person in a sled with several skiers on a slope.,[sep],
"A white plate filled with chop sticks,a banana and sushi.",[sep],
a bear on a tree truck near many trees,[sep],
A man is riding on a horse by the picket fence.,[sep],
A herd of zebras standing in a grassy field,[sep],
A brown dog is lying on a covered couch,[sep],
a couple of zebras stand on a grassy hill,[sep],
Black bear cubs practice climbing a tree in the forest.,[sep],
two zebras near one another eating from a feeder,[sep],
A zebra is standing in a field alone.,[sep],
A group of people hold Frisbees and pose in front of a white tent.,[sep],
boston terrier dog hold flying disc in his mouth,[sep],
This is a man looking into the eyes of a horse.,[sep],
Two Zebras standing near some gray boulders are in an embrace.,[sep],
People shopping in an open market for vegetables.,[sep],
A white ceramic cup sitting on a coaster.,[sep],
Large piles of carrots and potatoes at a crowded outdoor market.,[sep],
Baseball players playing a game of baseball in front of fans.,[sep],
A skier cutting a turn on a slope.,[sep],
Cut fruit on a cutting board with a knife and spoons.,[sep],
A baseball player blowing a bubble with bubblegum.,[sep],
A messy computer desk with lots of DVD's.,[sep],
A person does a trick during a ski jump,[sep],
A skate boarder doing a trick in an indoor space.,[sep],
a person jumping with their skateboard by some stairs,[sep],
A chocolate dessert is topped with whipped cream.,[sep],
A baby is sitting down eating a banana.,[sep],
The mascot is geared up for some skiing.,[sep],
A man completing a jump on skis on a snowy ground.,[sep],
A woman standing in the snow on skiis.,[sep],
A skateboarder is going downhill in full padding.,[sep],
Vegetables and oranges are organized on a table.,[sep],
Bananas are tied and hanging above a buffet of fruits.,[sep],
a child skateboarding with his arms held out for balance.,[sep],
A banana in front of a water fountain.,[sep],
A bunch of skiers are in front of a building while a lady is making a hand gesture.,[sep],
A man is holding a horrible black buggy banana.,[sep],
"A table with pots of sliced carrots, green vegetables and baked bread.",[sep],
A teenage boy doing tricks on a skateboard.,[sep],
A female skier with large trees in the background.,[sep],
Two women are taking photographs of their food.,[sep],
The three male skiers are standing in the foreground of the snowy mountains.,[sep],
A man hiking up a snowy hill with snow sport equipment.,[sep],
The tray contains many vegetables and some peanuts.,[sep],
A meal that has multiple vegetables and meat,[sep],
A group of skiers heading down the slopes,[sep],
A plate with lots of food sitting on a table.,[sep],
A skateboarder jumping over a pile of wood.,[sep],
A man is on snow skis on top of a hill.,[sep],
"A plate of food including meat, broccoli, and rice.",[sep],
"Broccoli, meat, and dirty rice on a plate.",[sep],
A pretty white cake sitting on top of a blue plate.,[sep],
A skier in green snow pants recovers from a fall,[sep],
"A pasty dessert topped with whipped cream, nuts and fruit.",[sep],
a person riding skis on a snowy slope,[sep],
A man tossing a yellow banana into the air.,[sep],
A brown bowl of bananas on a wood counter.,[sep],
A wind surfer is in the air holding on to a rope.,[sep],
A person is standing at the top of a ski slope.,[sep],
A white bowl filled with broccoli sitting on a counter.,[sep],
A parent and child stand on skies on a mountain.,[sep],
A pan containing stir-fry with broccoli and shallots.,[sep],
A variety of snacks and sandwiches are displayed on a picnic table.,[sep],
A cross-country skier in the snow posing next to a tree.,[sep],
Two bananas that grew as one  speckled banana,[sep],
A person wearing a heavy hat while sitting at a red bench.,[sep],
A person sticks a fork into a cheese-covered burger.,[sep],
A referee holds onto the catcher as he catches a low ball.,[sep],
a baseball player in the middle of throwing a pitch,[sep],
The skier is moving down the snowy slope lined with trees.,[sep],
a single person snowing down a snowy hill,[sep],
A baseball mitt and glove are laying in a field.,[sep],
A man jumping over a red plastic thing on a skateboard.,[sep],
There is a wooden spatula in a pot of vegetables,[sep],
A slice of chocolate cake is on the plate.,[sep],
There is a man walking through the snow,[sep],
A baseball player throwing a ball to someone,[sep],
A close of up several apples growing on a tree.,[sep],
A lot of food that is on a table.,[sep],
A person on the top of a snowy hill preparing to ski down.,[sep],
A man holding a wine glass and mixing blade,[sep],
A man in a helmet is on a skateboard on the road.,[sep],
a person is skiing down the slopes on skis,[sep],
Exciting base action during a professional baseball game,[sep],
A white plate topped with a pickle and other vegetables.,[sep],
Guy jumping a skate board down concrete stairs.,[sep],
Group of people in ski gear standing at top of ski slope.,[sep],
A PERSON IS JUMPING HIGH ON THE SKIES,[sep],
A man wearing blue jeans and a white shirt is on a skateboard in a skate park.,[sep],
a snow skier wearing all black going down a hill,[sep],
An adult with three children on skis at the bottom of a small hill.,[sep],
A person in a white helmet at the top of a ramp on a skateboard.,[sep],
A man standing inside of a market holding bunches of bananas.,[sep],
a bottle of wine a glass a knife and some vegetables,[sep],
A group of teenage boys perform skateboarding and cycling tricks.,[sep],
A group of people riding skis across a snow covered slope.,[sep],
A batter is preparing to swing at a pitch at home plate.,[sep],
A man skiing down a snow filled mountain.,[sep],
A batter taking aim and waiting for the ball to be pitched,[sep],
People walking through an indoor fruit market on green tables.,[sep],
A man riding skis on top of a snow covered slope.,[sep],
A man riding a skateboard off the side of a ramp.,[sep],
a person skating on a skate board in a skate park.,[sep],
Two Cardinal's baseball players sitting on the bench.,[sep],
a person riding a skate board on a street up a hill,[sep],
A person on a skateboard in the middle of the street.,[sep],
Young man is holding a baseball glove and wearing a baseball cap.,[sep],
A baseball player is getting ready to pitch a ball.,[sep],
Bunches of yellow and green bananas lie on the ground next to a wall.,[sep],
A plate of colorful food and a fork to eat it with.,[sep],
The skate boarder is laying done on the parking lot.,[sep],
WHITE ROBOT POSED ON A SKATEBOARD IN A PARKING LOT,[sep],
A person on skateboard does an air trick.,[sep],
A person riding a skateboard on a hill.,[sep],
skateboarders doing tricks while others watch from behind a fence,[sep],
The meal that was ordered has been served.,[sep],
People dressing in winter gear holding skis gathered together.,[sep],
Different foods in dishes are grouped together on a tray.,[sep],
A young boy sitting on steps with a skate board.,[sep],
a close up of a plate of food with broccili,[sep],
A man riding skis across a snow covered ground.,[sep],
A man sitting with his backpack and skateboard outside.,[sep],
A man standing up against a wall with a skateboard.,[sep],
The woman is in skiing in a race.,[sep],
A bunch of rotten apples and pieces of grass,[sep],
A lot of pumpkins stacked on top of bundles of hay.,[sep],
A man skis down a snowy landscape in winter.,[sep],
A man pointing to his keyboard that is growing sprouts.,[sep],
A woman sitting in a market with bunches of bananas still on the limb.,[sep],
A person grabbing a knife on a table near a pie.,[sep],
A group of three people standing in the snow together.,[sep],
A skier in an orange jacket looks out over a snowy valley.,[sep],
A man and child in the snow wearing skis.,[sep],
A man wearing skis at the bottom of a slope.,[sep],
A baseball pitcher on the mound with a baseball in hand.,[sep],
A skier posed in front of snow covered pines.,[sep],
Several bananas falling out of the side of an opening.,[sep],
A skateboarder with a red hat stands on his board at the bottom of a cement hill.,[sep],
An orange sitting next to a bottle of orange drink.,[sep],
A boy skateboarding near the side of an empty road.,[sep],
A farmers market with lots of fruit on display.,[sep],
a teen boy holding a skateboard on his shoulders,[sep],
A man in a catchers outfit holding a glove while on a field.,[sep],
A male skier wearing brown pants and a blue shirt standing near a start sign.,[sep],
There is a man about to fall off his skateboard,[sep],
Two skateboarders walking together on the street with their boards.,[sep],
Food is being diced and cut on a kitchen counter.,[sep],
A man holding a bunch of bananas and a roll of chocolate chip cookies.,[sep],
there is a boy holding a peeled banana,[sep],
a man swings a baseball bat at a baseball,[sep],
A young toddler is eating a banana.,[sep],
A happy man with a partially eaten banana in water,[sep],
There is a montage of photos of a person riding a skateboard,[sep],
a man in a uniform standing on a pitchers mound,[sep],
Two players bowling in a game of baseball.,[sep],
A young boy swings for the ball with his bat.,[sep],
Four people are skiing down a snowy hill.,[sep],
a man helps a girl learn how to water ski,[sep],
He is riding on a skateboard in the rain.,[sep],
A boy is jumping into the air on his skateboard.,[sep],
a sandwich some bread and dipping sauce and some fries,[sep],
A boy doing a skateboard trick at a skatepark.,[sep],
"A fruit stand with grapes, oranges, apples and plums.",[sep],
A male skateboarder skate boarding in a skate board park.,[sep],
Little league baseball players posing as a team.,[sep],
a person jumping a skate board into the air,[sep],
Clusters of bananas laid out on news paper,[sep],
A man heading down a mountain on skis,[sep],
"A delicious looking plate of chicken, gravy and broccoli with cheese.",[sep],
A person skateboarding on a street barefoot with one foot up,[sep],
Three competitive downhill skiers with numbered bibs skiing down the course.,[sep],
A bunch of small plastic plates filled with salads and rice,[sep],
The man is smiling as he skis downhill.,[sep],
A snowboarder in white riding down a slope,[sep],
A plate which has a variety of food including broccoli.,[sep],
A man kicking up snow while skiing down a slope.,[sep],
A person standing near a mountain in snow.,[sep],
A boy in a backpack skateboards on the street.,[sep],
A person skateboards shirtless on a concrete surfaces.,[sep],
A computer desk has the objects on it labelled with text.,[sep],
